iteration,gamma,cost,loss,obj
51,0.2,0.07146867492428557,0.1,0.09146867492428559
51,0.3,0.07146867492428549,0.1,0.10146867492428549
51,0.4,0.07146867492428557,0.1,0.11146867492428558
51,0.5,0.07146867492428557,0.1,0.12146867492428556
51,0.6,0.07146867492428557,0.1,0.13146867492428557
51,0.7,0.07146867492428563,0.1,0.14146867492428564
51,0.8,0.07146867492428563,0.1,0.15146867492428565
51,0.9,0.07146867492428564,0.1,0.16146867492428565
51,1.0,0.07146867492428557,0.1,0.17146867492428558
52,0.1,0.05599998281437524,0.1,0.06599998281437523
52,0.2,0.05599998281437524,0.1,0.07599998281437523
52,0.3,0.05599998281437524,0.1,0.08599998281437524
52,0.4,0.05599998281437524,0.1,0.09599998281437525
52,0.5,0.05599998281437524,0.1,0.10599998281437524
52,0.6,0.11466661790187019,0.0,0.11466661790187019
52,0.7,0.11466661790187019,0.0,0.11466661790187019
52,0.8,0.11466661790187019,0.0,0.11466661790187019
52,0.9,0.11466661790187019,0.0,0.11466661790187019
52,1.0,0.11466661790187019,0.0,0.11466661790187019
53,0.1,0.05599998281437524,0.2,0.07599998281437523
53,0.2,0.05599998281437524,0.2,0.09599998281437525
53,0.3,0.05599998281437524,0.2,0.11599998281437522
53,0.4,0.05599998281437524,0.2,0.13599998281437525
53,0.5,0.05599998281437524,0.2,0.15599998281437524
53,0.6,0.05599998281437524,0.2,0.17599998281437523
53,0.7,0.05599998281437524,0.2,0.19599998281437522
53,0.8,0.05599998281437524,0.2,0.21599998281437527
53,0.9,0.05599998281437524,0.2,0.23599998281437523
53,1.0,0.05599998281437524,0.2,0.2559999828143752
54,0.1,0.05599998281437524,0.2,0.07599998281437523
54,0.2,0.05599998281437524,0.2,0.09599998281437525
54,0.3,0.05599998281437524,0.2,0.11599998281437522
54,0.4,0.05599998281437524,0.2,0.13599998281437525
54,0.5,0.05599998281437524,0.2,0.15599998281437524
54,0.6,0.05599998281437524,0.2,0.17599998281437523
54,0.7,0.05599998281437524,0.2,0.19599998281437522
54,0.8,0.05599998281437524,0.2,0.21599998281437527
54,0.9,0.05599998281437524,0.2,0.23599998281437523
54,1.0,0.05599998281437524,0.2,0.2559999828143752
55,0.1,0.05599998281437524,0.1,0.06599998281437523
55,0.2,0.05599998281437524,0.1,0.07599998281437523
55,0.3,0.05599998281437524,0.1,0.08599998281437524
55,0.4,0.05599998281437524,0.1,0.09599998281437525
55,0.5,0.05599998281437524,0.1,0.10599998281437524
55,0.6,0.11466661790187019,0.0,0.11466661790187019
55,0.7,0.11466661790187019,0.0,0.11466661790187019
55,0.8,0.11466661790187019,0.0,0.11466661790187019
55,0.9,0.11466661790187019,0.0,0.11466661790187019
55,1.0,0.11466661790187019,0.0,0.11466661790187019
56,0.1,0.05599998281437524,0.2,0.07599998281437523
56,0.2,0.05599998281437524,0.2,0.09599998281437525
56,0.3,0.05599998281437524,0.2,0.11599998281437522
56,0.4,0.05599998281437524,0.2,0.13599998281437525
56,0.5,0.05599998281437524,0.2,0.15599998281437524
56,0.6,0.05599998281437524,0.2,0.17599998281437523
56,0.7,0.05599998281437524,0.2,0.19599998281437522
56,0.8,0.05599998281437524,0.2,0.21599998281437527
56,0.9,0.05599998281437524,0.2,0.23599998281437523
56,1.0,0.15276289999507675,0.1,0.25276289999507673
57,0.1,0.05599998281437524,0.4,0.09599998281437525
57,0.2,0.08539760999669574,0.2,0.12539760999669575
57,0.3,0.08539760999669578,0.2,0.14539760999669576
57,0.4,0.08539760999669578,0.2,0.16539760999669578
57,0.5,0.08539760999669575,0.2,0.18539760999669577
57,0.6,0.08539760999669575,0.2,0.20539760999669573
57,0.7,0.0853976099966958,0.2,0.2253976099966958
57,0.8,0.08539760999669578,0.2,0.24539760999669577
57,0.9,0.0853976099966958,0.2,0.2653976099966958
57,1.0,0.08539760969669583,0.2,0.2853976096966958
58,0.1,0.0628629045541942,0.2,0.0828629045541942
58,0.2,0.0628629045541942,0.2,0.1028629045541942
58,0.3,0.0628629045541942,0.2,0.1228629045541942
58,0.4,0.0628629045541942,0.2,0.1428629045541942
58,0.5,0.0628629045541942,0.2,0.1628629045541942
58,0.6,0.0628629045541942,0.2,0.1828629045541942
58,0.7,0.0628629045541942,0.2,0.20286290455419417
58,0.8,0.0628629045541942,0.2,0.2228629045541942
58,0.9,0.0628629045541942,0.2,0.2428629045541942
58,1.0,0.0628629045541942,0.2,0.2628629045541942
59,0.1,0.06259430434250866,0.1,0.07259430434250866
59,0.2,0.06259430434250868,0.1,0.08259430434250867
59,0.3,0.06259430434250868,0.1,0.09259430434250868
59,0.4,0.06259430434250868,0.1,0.10259430434250869
59,0.5,0.06259430434250868,0.1,0.11259430434250868
59,0.6,0.06259430434250868,0.1,0.12259430434250866
59,0.7,0.06259430434250868,0.1,0.13259430434250868
59,0.8,0.06259430434250868,0.1,0.1425943043425087
59,0.9,0.06259430434250869,0.1,0.1525943043425087
59,1.0,0.06259430434250869,0.1,0.1625943043425087
60,0.1,0.0,1.0,0.1
60,0.2,0.0,1.0,0.2
60,0.3,0.0,1.0,0.3
60,0.4,0.14326828160522814,0.6,0.3832682816052282
60,0.5,0.19059129689458815,0.5,0.44059129689458815
60,0.6,0.19059129689458815,0.5,0.49059129689458814
60,0.7,0.19059129689458815,0.5,0.5405912968945882
60,0.8,0.19059129689458815,0.5,0.5905912968945881
60,0.9,0.19059129689458815,0.5,0.6405912968945882
60,1.0,0.19059129689458815,0.5,0.6905912968945882
61,0.1,0.06259430434250866,0.1,0.07259430434250866
61,0.2,0.06259430434250868,0.1,0.08259430434250867
61,0.3,0.06259430434250868,0.1,0.09259430434250868
61,0.4,0.06259430434250868,0.1,0.10259430434250869
61,0.5,0.06259430434250868,0.1,0.11259430434250868
61,0.6,0.06259430434250868,0.1,0.12259430434250866
61,0.7,0.06259430434250868,0.1,0.13259430434250868
61,0.8,0.06259430434250868,0.1,0.1425943043425087
61,0.9,0.06259430434250869,0.1,0.1525943043425087
61,1.0,0.06259430434250869,0.1,0.1625943043425087
62,0.1,0.0,1.0,0.1
62,0.2,0.0,1.0,0.2
62,0.3,0.0,1.0,0.3
62,0.4,0.14326828160522814,0.6,0.3832682816052282
62,0.5,0.19059129689458815,0.5,0.44059129689458815
62,0.6,0.19059129689458815,0.5,0.49059129689458814
62,0.7,0.19059129689458815,0.5,0.5405912968945882
62,0.8,0.19059129689458815,0.5,0.5905912968945881
62,0.9,0.19059129689458815,0.5,0.6405912968945882
62,1.0,0.19059129689458815,0.5,0.6905912968945882
63,0.1,0.05599998281437524,0.2,0.07599998281437523
63,0.2,0.05599998281437524,0.2,0.09599998281437525
63,0.3,0.07600296703754977,0.1,0.10600296703754977
63,0.4,0.07600296703754983,0.1,0.11600296703754984
63,0.5,0.07600296703754977,0.1,0.12600296703754976
63,0.6,0.07600296703754977,0.1,0.13600296703754977
63,0.7,0.07600296703754977,0.1,0.14600296703754978
63,0.8,0.07600296703754977,0.1,0.1560029670375498
63,0.9,0.07600296703754977,0.1,0.16600296703754977
63,1.0,0.07600296703754977,0.1,0.17600296703754975
64,0.1,0.05599998281437524,0.2,0.07599998281437523
64,0.2,0.05599998281437524,0.2,0.09599998281437525
64,0.3,0.07600296703754977,0.1,0.10600296703754977
64,0.4,0.07600296703754983,0.1,0.11600296703754984
64,0.5,0.07600296703754977,0.1,0.12600296703754976
64,0.6,0.07600296703754977,0.1,0.13600296703754977
64,0.7,0.07600296703754977,0.1,0.14600296703754978
64,0.8,0.07600296703754977,0.1,0.1560029670375498
64,0.9,0.07600296703754977,0.1,0.16600296703754977
64,1.0,0.07600296703754977,0.1,0.17600296703754975
65,0.1,0.05599998281437524,0.3,0.08599998281437524
65,0.2,0.07502163131095221,0.2,0.11502163131095222
65,0.3,0.07502163131095221,0.2,0.13502163131095218
65,0.4,0.07502163131095223,0.2,0.15502163131095223
65,0.5,0.07502163131095223,0.2,0.17502163131095222
65,0.6,0.07502163131095221,0.2,0.1950216313109522
65,0.7,0.07502163131095221,0.2,0.21502163131095217
65,0.8,0.07502163131095221,0.2,0.2350216313109522
65,0.9,0.07502163131095221,0.2,0.25502163131095223
65,1.0,0.0750216313109522,0.2,0.2750216313109522
66,0.1,0.059329224707761065,0.3,0.08932922470776107
66,0.2,0.059329224707761065,0.3,0.11932922470776108
66,0.3,0.059329224707761065,0.3,0.14932922470776105
66,0.4,0.059329224707761065,0.3,0.17932922470776108
66,0.5,0.059329224707761065,0.3,0.20932922470776108
66,0.6,0.059329224707761065,0.3,0.23932922470776105
66,0.7,0.059329224707761065,0.3,0.26932922470776105
66,0.8,0.13059926362071686,0.2,0.29059926362071686
66,0.9,0.29999981650339275,0.0,0.29999981650339275
66,1.0,0.29999981650339275,0.0,0.29999981650339275
67,0.1,0.05599998281437524,0.2,0.07599998281437523
67,0.2,0.05599998281437524,0.2,0.09599998281437525
67,0.3,0.05599998281437524,0.2,0.11599998281437522
67,0.4,0.05599998281437524,0.2,0.13599998281437525
67,0.5,0.05599998281437524,0.2,0.15599998281437524
67,0.6,0.11102154054385346,0.1,0.17102154054385346
67,0.7,0.11102154054385346,0.1,0.18102154054385347
67,0.8,0.11102154054385346,0.1,0.19102154054385348
67,0.9,0.11102154054385346,0.1,0.2010215405438535
67,1.0,0.11102154054385346,0.1,0.21102154054385344
68,0.1,0.05599998281437524,0.2,0.07599998281437523
68,0.2,0.05599998281437524,0.2,0.09599998281437525
68,0.3,0.07992000724345708,0.1,0.10992000724345707
68,0.4,0.07992000724345708,0.1,0.11992000724345706
68,0.5,0.07992000724345708,0.1,0.12992000724345706
68,0.6,0.07992000724345708,0.1,0.13992000724345707
68,0.7,0.07992000724345706,0.1,0.14992000724345705
68,0.8,0.07992000724345708,0.1,0.15992000724345706
68,0.9,0.07992000724345708,0.1,0.16992000724345707
68,1.0,0.07992000724345708,0.1,0.17992000724345708
69,0.1,0.06184908983028552,0.2,0.08184908983028552
69,0.2,0.06184908983028552,0.2,0.10184908983028551
69,0.3,0.06184908983028552,0.2,0.12184908983028553
69,0.4,0.06184908983028552,0.2,0.14184908983028552
69,0.5,0.06184908983028552,0.2,0.1618490898302855
69,0.6,0.06184908983028552,0.2,0.18184908983028553
69,0.7,0.06184908983028552,0.2,0.20184908983028552
69,0.8,0.06184908983028552,0.2,0.22184908983028553
69,0.9,0.06184908983028552,0.2,0.24184908983028555
69,1.0,0.06184908983028552,0.2,0.26184908983028554
70,0.1,0.05599998281437524,0.2,0.07599998281437523
70,0.2,0.05599998281437524,0.2,0.09599998281437525
70,0.3,0.05599998281437524,0.2,0.11599998281437522
70,0.4,0.05599998281437524,0.2,0.13599998281437525
70,0.5,0.05599998281437524,0.2,0.15599998281437524
70,0.6,0.05599998281437524,0.2,0.17599998281437523
70,0.7,0.05599998281437524,0.2,0.19599998281437522
70,0.8,0.05599998281437524,0.2,0.21599998281437527
70,0.9,0.05599998281437524,0.2,0.23599998281437523
70,1.0,0.05599998281437524,0.2,0.2559999828143752
71,0.1,0.05599998281437524,0.2,0.07599998281437523
71,0.2,0.05599998281437524,0.2,0.09599998281437525
71,0.3,0.05599998281437524,0.2,0.11599998281437522
71,0.4,0.05599998281437524,0.2,0.13599998281437525
71,0.5,0.05599998281437524,0.2,0.15599998281437524
71,0.6,0.05599998281437524,0.2,0.17599998281437523
71,0.7,0.05599998281437524,0.2,0.19599998281437522
71,0.8,0.05599998281437524,0.2,0.21599998281437527
71,0.9,0.05599998281437524,0.2,0.23599998281437523
71,1.0,0.05599998281437524,0.2,0.2559999828143752
72,0.1,0.05599998281437524,0.3,0.08599998281437524
72,0.2,0.05599998281437524,0.3,0.11599998281437525
72,0.3,0.05599998281437524,0.3,0.14599998281437523
72,0.4,0.05599998281437524,0.3,0.17599998281437526
72,0.5,0.05599998281437524,0.3,0.2059999828143752
72,0.6,0.05599998281437524,0.3,0.2359999828143752
72,0.7,0.12153852131863492,0.2,0.2615385213186349
72,0.8,0.12153852131863492,0.2,0.28153852131863494
72,0.9,0.20493306587317894,0.1,0.2949330658731789
72,1.0,0.20493306587317894,0.1,0.3049330658731789
73,0.1,0.0,1.0,0.1
73,0.2,0.0,1.0,0.2
73,0.3,0.0,1.0,0.3
73,0.4,0.14326828160522814,0.6,0.3832682816052282
73,0.5,0.19059129689458815,0.5,0.44059129689458815
73,0.6,0.19059129689458815,0.5,0.49059129689458814
73,0.7,0.19059129689458815,0.5,0.5405912968945882
73,0.8,0.19059129689458815,0.5,0.5905912968945881
73,0.9,0.19059129689458815,0.5,0.6405912968945882
73,1.0,0.19059129689458815,0.5,0.6905912968945882
74,0.1,0.05599998281437524,0.1,0.06599998281437523
74,0.2,0.05599998281437524,0.1,0.07599998281437523
74,0.3,0.05599998281437524,0.1,0.08599998281437524
74,0.4,0.05599998281437524,0.1,0.09599998281437525
74,0.5,0.05599998281437524,0.1,0.10599998281437524
74,0.6,0.05599998281437524,0.1,0.11599998281437522
74,0.7,0.05599998281437524,0.1,0.12599998281437524
74,0.8,0.05599998281437524,0.1,0.13599998281437525
74,0.9,0.05599998281437524,0.1,0.14599998281437526
74,1.0,0.05599998281437524,0.1,0.15599998281437524
75,0.1,0.05599998281437524,0.3,0.08599998281437524
75,0.2,0.05599998281437524,0.3,0.11599998281437525
75,0.3,0.05599998281437524,0.3,0.14599998281437523
75,0.4,0.05599998281437524,0.3,0.17599998281437526
75,0.5,0.05599998281437524,0.3,0.2059999828143752
75,0.6,0.055999981941091105,0.3,0.2359999819410911
75,0.7,0.18316725166138767,0.1,0.25316725166138765
75,0.8,0.18316725166138767,0.1,0.2631672516613877
75,0.9,0.18316725166138767,0.1,0.27316725166138767
75,1.0,0.18316725166138767,0.1,0.2831672516613877
76,0.1,0.06184908983028552,0.2,0.08184908983028552
76,0.2,0.06184908983028552,0.2,0.10184908983028551
76,0.3,0.06184908983028552,0.2,0.12184908983028553
76,0.4,0.06184908983028552,0.2,0.14184908983028552
76,0.5,0.06184908983028552,0.2,0.1618490898302855
76,0.6,0.06184908983028552,0.2,0.18184908983028553
76,0.7,0.06184908983028552,0.2,0.20184908983028552
76,0.8,0.06184908983028552,0.2,0.22184908983028553
76,0.9,0.06184908983028552,0.2,0.24184908983028555
76,1.0,0.06184908983028552,0.2,0.26184908983028554
77,0.1,0.0,1.0,0.1
77,0.2,0.0,1.0,0.2
77,0.3,0.0,1.0,0.3
77,0.4,0.14326828160522811,0.6,0.38326828160522813
77,0.5,0.19059129689458815,0.5,0.44059129689458815
77,0.6,0.19059129689458815,0.5,0.49059129689458814
77,0.7,0.19059129689458815,0.5,0.5405912968945882
77,0.8,0.19059129689458815,0.5,0.5905912968945881
77,0.9,0.19059129689458815,0.5,0.6405912968945882
77,1.0,0.19059129689458815,0.5,0.6905912968945882
78,0.1,0.0628629045541942,0.2,0.0828629045541942
78,0.2,0.0628629045541942,0.2,0.1028629045541942
78,0.3,0.0628629045541942,0.2,0.1228629045541942
78,0.4,0.0628629045541942,0.2,0.1428629045541942
78,0.5,0.0628629045541942,0.2,0.1628629045541942
78,0.6,0.0628629045541942,0.2,0.1828629045541942
78,0.7,0.0628629045541942,0.2,0.20286290455419417
78,0.8,0.0628629045541942,0.2,0.2228629045541942
78,0.9,0.0628629045541942,0.2,0.2428629045541942
78,1.0,0.0628629045541942,0.2,0.2628629045541942
79,0.1,0.05599998281437524,0.4,0.09599998281437525
79,0.2,0.08053284878526114,0.2,0.12053284878526113
79,0.3,0.08053284878526114,0.2,0.14053284878526112
79,0.4,0.08053284878526115,0.2,0.16053284878526117
79,0.5,0.08053284878526114,0.2,0.18053284878526116
79,0.6,0.08053284878526114,0.2,0.20053284878526112
79,0.7,0.08053284878526114,0.2,0.22053284878526114
79,0.8,0.08053284878526114,0.2,0.24053284878526116
79,0.9,0.08053284878526114,0.2,0.2605328487852611
79,1.0,0.08053284878526121,0.2,0.2805328487852612
80,0.1,0.06184908983028552,0.2,0.08184908983028552
80,0.2,0.06184908983028552,0.2,0.10184908983028551
80,0.3,0.06184908983028552,0.2,0.12184908983028553
80,0.4,0.06184908983028552,0.2,0.14184908983028552
80,0.5,0.06184908983028552,0.2,0.1618490898302855
80,0.6,0.06184908983028552,0.2,0.18184908983028553
80,0.7,0.06184908983028552,0.2,0.20184908983028552
80,0.8,0.06184908983028552,0.2,0.22184908983028553
80,0.9,0.06184908983028552,0.2,0.24184908983028555
80,1.0,0.06184908983028552,0.2,0.26184908983028554
81,0.1,0.0,1.0,0.1
81,0.2,0.0,1.0,0.2
81,0.3,0.0,1.0,0.3
81,0.4,0.0,1.0,0.4
81,0.5,0.21298567779773964,0.5,0.46298567779773964
81,0.6,0.21298567779773964,0.5,0.5129856777977396
81,0.7,0.21298567779773964,0.5,0.5629856777977397
81,0.8,0.21298567779773964,0.5,0.6129856777977396
81,0.9,0.21298567779773964,0.5,0.6629856777977396
81,1.0,0.21298567779773964,0.5,0.7129856777977397
82,0.1,0.05599998281437524,0.2,0.07599998281437523
82,0.2,0.05599998281437524,0.2,0.09599998281437525
82,0.3,0.05599998281437524,0.2,0.11599998281437522
82,0.4,0.05599998281437524,0.2,0.13599998281437525
82,0.5,0.05599998281437524,0.2,0.15599998281437524
82,0.6,0.05599998281437524,0.2,0.17599998281437523
82,0.7,0.05599998281437524,0.2,0.19599998281437522
82,0.8,0.05599998281437524,0.2,0.21599998281437527
82,0.9,0.05599998281437524,0.2,0.23599998281437523
82,1.0,0.05599998281437524,0.2,0.2559999828143752
83,0.1,0.0,1.0,0.1
83,0.2,0.0,1.0,0.2
83,0.3,0.0,1.0,0.3
83,0.4,0.0,1.0,0.4
83,0.5,0.21298567779773964,0.5,0.46298567779773964
83,0.6,0.21298567779773964,0.5,0.5129856777977396
83,0.7,0.21298567779773964,0.5,0.5629856777977397
83,0.8,0.21298567779773964,0.5,0.6129856777977396
83,0.9,0.21298567779773964,0.5,0.6629856777977396
83,1.0,0.21298567779773964,0.5,0.7129856777977397
84,0.1,0.05599998281437524,0.4,0.09599998281437525
84,0.2,0.08539760999669574,0.2,0.12539760999669575
84,0.3,0.0853976099966958,0.2,0.14539760999669576
84,0.4,0.08539760999669578,0.2,0.16539760999669578
84,0.5,0.08539760999669575,0.2,0.18539760999669577
84,0.6,0.08539760999669575,0.2,0.20539760999669573
84,0.7,0.08539760999669575,0.2,0.22539760999669575
84,0.8,0.08539760999669578,0.2,0.24539760999669577
84,0.9,0.08539760999669582,0.2,0.2653976099966958
84,1.0,0.0853976096966958,0.2,0.2853976096966958
85,0.1,0.0,1.0,0.1
85,0.2,0.0,1.0,0.2
85,0.3,0.0,1.0,0.3
85,0.4,0.3052730851451769,0.0,0.3052730851451769
85,0.5,0.3052730851451769,0.0,0.3052730851451769
85,0.6,0.3052730851451769,0.0,0.3052730851451769
85,0.7,0.3052730851451769,0.0,0.3052730851451769
85,0.8,0.3052730848451769,0.0,0.3052730848451769
85,0.9,0.3052730851451769,0.0,0.3052730851451769
85,1.0,0.3052730851451769,0.0,0.3052730851451769
86,0.1,0.05599998281437524,0.2,0.07599998281437523
86,0.2,0.07146867492428557,0.1,0.09146867492428559
86,0.3,0.07146867492428549,0.1,0.10146867492428549
86,0.4,0.07146867492428557,0.1,0.11146867492428558
86,0.5,0.07146867492428557,0.1,0.12146867492428556
86,0.6,0.07146867492428557,0.1,0.13146867492428557
86,0.7,0.07146867492428563,0.1,0.14146867492428564
86,0.8,0.07146867492428563,0.1,0.15146867492428565
86,0.9,0.07146867492428564,0.1,0.16146867492428565
86,1.0,0.07146867492428557,0.1,0.17146867492428558
87,0.1,0.05599998281437524,0.4,0.09599998281437525
87,0.2,0.08539760999669574,0.2,0.12539760999669575
87,0.3,0.08539760999669578,0.2,0.14539760999669576
87,0.4,0.08539760999669578,0.2,0.16539760999669578
87,0.5,0.08539760999669575,0.2,0.18539760999669577
87,0.6,0.08539760999669575,0.2,0.20539760999669573
87,0.7,0.0853976099966958,0.2,0.2253976099966958
87,0.8,0.08539760999669578,0.2,0.24539760999669577
87,0.9,0.0853976099966958,0.2,0.2653976099966958
87,1.0,0.08539760969669583,0.2,0.2853976096966958
88,0.1,0.05599998281437524,0.2,0.07599998281437523
88,0.2,0.05599998281437524,0.2,0.09599998281437525
88,0.3,0.05599998281437524,0.2,0.11599998281437522
88,0.4,0.05599998281437524,0.2,0.13599998281437525
88,0.5,0.05599998281437524,0.2,0.15599998281437524
88,0.6,0.05599998281437524,0.2,0.17599998281437523
88,0.7,0.05599998281437524,0.2,0.19599998281437522
88,0.8,0.05599998281437524,0.2,0.21599998281437527
88,0.9,0.05599998281437524,0.2,0.23599998281437523
88,1.0,0.05599998281437524,0.2,0.2559999828143752
89,0.1,0.05599998281437524,0.2,0.07599998281437523
89,0.2,0.05599998281437524,0.2,0.09599998281437525
89,0.3,0.05599998281437524,0.2,0.11599998281437522
89,0.4,0.05599998281437524,0.2,0.13599998281437525
89,0.5,0.05599998281437524,0.2,0.15599998281437524
89,0.6,0.05599998281437524,0.2,0.17599998281437523
89,0.7,0.05599998281437524,0.2,0.19599998281437522
89,0.8,0.05599998281437524,0.2,0.21599998281437527
89,0.9,0.05599998281437524,0.2,0.23599998281437523
89,1.0,0.05599998281437524,0.2,0.2559999828143752
90,0.1,0.06262676263886849,0.2,0.0826267626388685
90,0.2,0.0749433822915478,0.1,0.09494338229154779
90,0.3,0.07494338219154781,0.1,0.1049433821915478
90,0.4,0.07494338229154783,0.1,0.11494338229154784
90,0.5,0.07494338219154781,0.1,0.12494338219154781
90,0.6,0.07494338229154782,0.1,0.13494338229154781
90,0.7,0.07494338229154779,0.1,0.1449433822915478
90,0.8,0.07494338229154782,0.1,0.1549433822915478
90,0.9,0.07494338229154782,0.1,0.1649433822915478
90,1.0,0.07494338229154782,0.1,0.17494338229154782
91,0.1,0.0,1.0,0.1
91,0.2,0.0,1.0,0.2
91,0.3,0.0,1.0,0.3
91,0.4,0.14326828160522814,0.6,0.3832682816052282
91,0.5,0.19059129689458815,0.5,0.44059129689458815
91,0.6,0.19059129689458815,0.5,0.49059129689458814
91,0.7,0.19059129689458815,0.5,0.5405912968945882
91,0.8,0.19059129689458815,0.5,0.5905912968945881
91,0.9,0.19059129689458815,0.5,0.6405912968945882
91,1.0,0.19059129689458815,0.5,0.6905912968945882
92,0.1,0.05814104725781951,0.1,0.06814104725781951
92,0.2,0.05814104725781951,0.1,0.07814104725781952
92,0.3,0.05814104725781951,0.1,0.0881410472578195
92,0.4,0.05814104725781951,0.1,0.09814104725781951
92,0.5,0.05814104725781951,0.1,0.10814104725781952
92,0.6,0.11345930891881975,0.0,0.11345930891881975
92,0.7,0.11345930891881979,0.0,0.11345930891881979
92,0.8,0.11345930891881979,0.0,0.11345930891881979
92,0.9,0.11345930881881978,0.0,0.11345930881881978
92,1.0,0.11345930891881979,0.0,0.11345930891881979
93,0.1,0.0562766050888688,0.3,0.08627660508886881
93,0.2,0.0562766050888688,0.3,0.1162766050888688
93,0.3,0.0562766050888688,0.3,0.1462766050888688
93,0.4,0.0562766050888688,0.3,0.17627660508886883
93,0.5,0.0562766050888688,0.3,0.20627660508886878
93,0.6,0.0562766050888688,0.3,0.23627660508886877
93,0.7,0.0562766050888688,0.3,0.26627660508886875
93,0.8,0.0562766050888688,0.3,0.2962766050888688
93,0.9,0.29999981650339275,0.0,0.29999981650339275
93,1.0,0.29999981650339275,0.0,0.29999981650339275
94,0.1,0.06184908983028552,0.2,0.08184908983028552
94,0.2,0.06184908983028552,0.2,0.10184908983028551
94,0.3,0.06184908983028552,0.2,0.12184908983028553
94,0.4,0.06184908983028552,0.2,0.14184908983028552
94,0.5,0.06184908983028552,0.2,0.1618490898302855
94,0.6,0.06184908983028552,0.2,0.18184908983028553
94,0.7,0.06184908983028552,0.2,0.20184908983028552
94,0.8,0.06184908983028552,0.2,0.22184908983028553
94,0.9,0.06184908983028552,0.2,0.24184908983028555
94,1.0,0.06184908983028552,0.2,0.26184908983028554
95,0.1,0.059329224707761065,0.3,0.08932922470776107
95,0.2,0.059329224707761065,0.3,0.11932922470776108
95,0.3,0.059329224707761065,0.3,0.14932922470776105
95,0.4,0.059329224707761065,0.3,0.17932922470776108
95,0.5,0.059329224707761065,0.3,0.20932922470776108
95,0.6,0.059329224707761065,0.3,0.23932922470776105
95,0.7,0.059329224707761065,0.3,0.26932922470776105
95,0.8,0.1305992642207186,0.2,0.2905992642207186
95,0.9,0.29999981650339275,0.0,0.29999981650339275
95,1.0,0.29999981650339275,0.0,0.29999981650339275
96,0.1,0.0,1.0,0.1
96,0.2,0.0,1.0,0.2
96,0.3,0.0,1.0,0.3
96,0.4,0.14326828160522814,0.6,0.3832682816052282
96,0.5,0.19059129689458815,0.5,0.44059129689458815
96,0.6,0.19059129689458815,0.5,0.49059129689458814
96,0.7,0.19059129689458815,0.5,0.5405912968945882
96,0.8,0.19059129689458815,0.5,0.5905912968945881
96,0.9,0.19059129689458815,0.5,0.6405912968945882
96,1.0,0.19059129689458815,0.5,0.6905912968945882
97,0.1,0.0628629045541942,0.2,0.0828629045541942
97,0.2,0.0628629045541942,0.2,0.1028629045541942
97,0.3,0.0628629045541942,0.2,0.1228629045541942
97,0.4,0.0628629045541942,0.2,0.1428629045541942
97,0.5,0.0628629045541942,0.2,0.1628629045541942
97,0.6,0.0628629045541942,0.2,0.1828629045541942
97,0.7,0.0628629045541942,0.2,0.20286290455419417
97,0.8,0.0628629045541942,0.2,0.2228629045541942
97,0.9,0.0628629045541942,0.2,0.2428629045541942
97,1.0,0.0628629045541942,0.2,0.2628629045541942
98,0.1,0.06259430434250866,0.1,0.07259430434250866
98,0.2,0.06259430434250868,0.1,0.08259430434250867
98,0.3,0.06259430434250868,0.1,0.09259430434250868
98,0.4,0.06259430434250868,0.1,0.10259430434250869
98,0.5,0.06259430434250868,0.1,0.11259430434250868
98,0.6,0.06259430434250868,0.1,0.12259430434250866
98,0.7,0.06259430434250868,0.1,0.13259430434250868
98,0.8,0.06259430434250868,0.1,0.1425943043425087
98,0.9,0.06259430434250869,0.1,0.1525943043425087
98,1.0,0.06259430434250869,0.1,0.1625943043425087
99,0.1,0.05599998281437524,0.3,0.08599998281437524
99,0.2,0.05599998281437524,0.3,0.11599998281437525
99,0.3,0.05599998281437524,0.3,0.14599998281437523
99,0.4,0.05599998281437524,0.3,0.17599998281437526
99,0.5,0.05599998281437524,0.3,0.2059999828143752
99,0.6,0.05599998281437524,0.3,0.2359999828143752
99,0.7,0.12153852131863492,0.2,0.2615385213186349
99,0.8,0.12153852131863492,0.2,0.28153852131863494
99,0.9,0.20493306587317894,0.1,0.2949330658731789
99,1.0,0.20493306587317894,0.1,0.3049330658731789
